"","k"
"930",0.00730811956394843
"931",0.00715044165267857
"932",0.00416233954133348
"933",0.0045430536655944
"934",0.00419109314911348
"935",0.00392015223843707
"936",0.00606865555717496
"937",0.00490559326673873
"938",0.00244738250889202
"939",0.00541193929594438
"940",0.00424179135833722
"941",0.00424179135833722
"942",0.00392015223843707
"943",0.00342075533436207
"944",0.00496259143149755
"945",0.00494404463595034
"946",0.00452160274242194
"947",0.00590085035366108
"948",0.00462984210378984
"949",0.00360415785284878
"950",0.00606865555717496
"951",0.00567824516254304
"952",0.00374814675326775
"953",0.00441058008102971
"954",0.00592679038945666
"955",0.00576659386703458
"956",0.00441058008102971
"957",0.00310168425626128
"958",0.00466147781181273
"959",0.00525896957533313
"960",0.00395226817383057
"961",0.00700020429421164
"962",0.00274861012451497
"963",0.00374814675326775
"964",0.00862770865354436
"965",0.00392015223843707
"966",0.00419109314911348
"967",0.00344458267772002
"968",0.00576659386703458
"969",0.00506061904227473
"970",0.00310168425626128
"971",0.0043606997626532
"972",0.00525896957533313
"973",0.00466147781181273
"974",0.00354301999366262
"975",0.00470344748126847
"976",0.00287049536372716
"977",0.00315538417645616
"978",0.00721195409395734
"979",0.00531698215000552
"980",0.00424179135833722
"981",0.00191592725295463
"982",0.00536209453797533
"983",0.00310168425626128
"984",0.00496259143149755
"985",0.00294371969386938
"986",0.00312154607528351
"987",0.00725995784488361
"988",0.00214249547341621
"989",0.00606865555717496
"990",0.00412389982156327
"991",0.00372359173025398
"992",0.00388644518580854
"993",0.0138262592336053
"994",0.00298811237040276
"995",0.00506061904227473
"996",0.00314238718069551
"997",0.00388711826928667
"998",0.00483185454752525
"999",0.00715044165267857
"1000",0.0138262592336053
"1001",0.00206023988829248
"1002",0.0045430536655944
"1003",0.00457777591143318
"1004",0.00554059112261686
"1005",0.00564041254582052
"1006",0.0112389207828662
"1007",0.00212943467661215
"1008",0.00314238718069551
"1009",0.00567824516254304
"1010",0.00606413776313728
"1011",0.00496259143149755
"1012",0.0040024754843589
"1013",0.00623701845950976
"1014",0.00419109314911348
"1015",0.00260329262292468
"1016",0.00296183164511581
"1017",0.0044920903883337
"1018",0.00175010997156596
"1019",0.00342075533436207
"1020",0.00330536828678495
"1021",0.00308169447534983
"1022",0.00392567919814275
"1023",0.00503020026173553
"1024",0.00403952385496613
"1025",0.00659323604716282
"1026",0.00263301254685371
"1027",0.00590085035366108
"1028",0.0069139434151714
"1029",0.0069139434151714
"1030",0.00354301999366262
"1031",0.00430713772339819
"1032",0.00282497142641333
"1033",0.00443920642204293
"1034",0.00503020026173553
"1035",0.00312154607528351
"1036",0.00721195409395734
"1037",0.00344458267772002
"1038",0.00700020429421164
"1039",0.00330536828678495
"1040",0.00314238718069551
"1041",0.00516093916118942
"1042",0.00321584659153902
"1043",0.00623701845950976
"1044",0.00490559326673873
"1045",0.00590085035366108
"1046",0.00271542823420746
"1047",0.00315538417645616
"1048",0.00292686427838027
"1049",0.00564041254582052
"1050",0.00323843424111568
"1051",0.00374814675326775
"1052",0.00314082555889921
"1053",0.00243282262475397
"1054",0.00715044165267857
"1055",0.00443920642204293
"1056",0.00419109314911348
"1057",0.00474470434417792
"1058",0.00371309758358147
"1059",0.00347383799309335
"1060",0.00424179135833722
"1061",0.00640805087648579
"1062",0.00328401922834094
"1063",0.00541193929594438
"1064",0.00978524896573107
"1065",0.00443920642204293
"1066",0.00394337862154808
"1067",0.00552148965881886
"1068",0.00328401922834094
"1069",0.00426120599821988
"1070",0.00347383799309335
"1071",0.00323843424111568
"1072",0.00270069851385959
"1073",0.00657689727048111
"1074",0.00325309062358505
"1075",0.00374814675326775
"1076",0.00334744377731672
"1077",0.00564041254582052
"1078",0.002461352404769
"1079",0.00300891344655004
"1080",0.00229328827364113
"1081",0.00506061904227473
"1082",0.0103126146537998
"1083",0.00480158600882772
"1084",0.00546184085683737
"1085",0.00552148965881886
"1086",0.00371309758358147
"1087",0.00744320764856991
"1088",0.00652740426234612
"1089",0.00424179135833722
"1090",0.00426120599821988
"1091",0.00312154607528351
"1092",0.00421357270272488
"1093",0.00513254053086283
"1094",0.00366408300797903
"1095",0.0119419061418114
"1096",0.00254167355225751
"1097",0.00307947607705153
"1098",0.00321584659153902
"1099",0.00891101439460638
"1100",0.00730811956394843
"1101",0.00394337862154808
"1102",0.00744320764856991
"1103",0.00870319160168619
"1104",0.00395226817383057
"1105",0.00506061904227473
"1106",0.00518577949277794
"1107",0.00443356436194299
"1108",0.00564041254582052
"1109",0.00443920642204293
"1110",0.0036916291285311
"1111",0.00419109314911348
"1112",0.00347309796073812
"1113",0.00488717581384303
"1114",0.00503020026173553
"1115",0.00363723959100586
"1116",0.00242257019291676
"1117",0.00237418333691723
"1118",0.00659323604716282
"1119",0.00242257019291676
"1120",0.00419109314911348
"1121",0.0045430536655944
"1122",0.00310168425626128
"1123",0.00441058008102971
"1124",0.00314238718069551
"1125",0.00336944362638699
"1126",0.00374814675326775
"1127",0.00283829127406956
"1128",0.00286170011258816
"1129",0.00474470434417792
"1130",0.00494404463595034
"1131",0.00334744377731672
"1132",0.00480158600882772
"1133",0.00366408300797903
"1134",0.00667844020002665
"1135",0.00419109314911348
"1136",0.00741308078498543
"1137",0.00546184085683737
"1138",0.00397869769542486
"1139",0.00263301254685371
"1140",0.0040024754843589
"1141",0.00323843424111568
"1142",0.00397869769542486
"1143",0.00319603784968625
"1144",0.00391580506760726
"1145",0.00251440616423632
"1146",0.00323843424111568
"1147",0.00715044165267857
"1148",0.00299782710538562
"1149",0.00506061904227473
"1150",0.00659323604716282
"1151",0.00339085765694345
